material_to_cut,blade_material,cutting_angle_deg,blade_thickness_mm,cutting_speed_m_per_min,applied_force_N,operating_temperature_C,lubrication,friction_coefficient,blade_lifespan_hrs,wear_estimation_pct,cutting_efficiency_pct,performance_score
Aluminum,HSS,15.024215027493831,3.1056856428907853,118.65804217891757,1598.2892145146795,160.89566295957138,True,0.295,2.86,26.9,86.5,59.7
Steel,Carbide,18.9504377721615,9.324750024141435,126.16431263047441,685.7984340911978,99.90792416738586,True,0.433,1.88,23.1,79.3,58.5
Steel,HSS,6.456654579799775,5.771736618339951,68.12393960668231,193.86674044858893,293.19864564590154,False,0.641,0.43,36.5,80.7,37.7
Titanium,HSS,23.774216328340543,3.1449641156831465,81.15256591497017,198.54937011683035,319.07941050821677,False,0.748,0.25,36.2,79.7,35.8
Aluminum,HSS,14.175110639789086,7.692899222782167,23.249011440404566,664.5275403042899,500.0626574664649,False,0.507,3.73,35.8,70.6,41.3
Steel,HSS,23.76832551248124,7.307234761940879,173.38861881106115,380.2641061657714,100.8952145146335,True,0.409,0.34,20.5,72.3,53.0
Titanium,Carbide,7.14796847382265,9.702924558251581,156.07696597411424,1759.3312710547802,415.11352990834496,False,0.778,0.85,69.0,66.0,25.2
Aluminum,Carbide,23.998051888390695,5.532130597501986,53.03548159452603,899.487346744992,196.39362219812972,False,0.513,8.42,27.2,74.1,53.0
Aluminum,HSS,7.183941988506934,4.142367785318075,85.16872100154056,761.2503368016423,564.6375419971303,False,0.491,2.94,48.8,77.5,38.7
Titanium,HSS,14.22991596902672,2.4799520503620966,95.79250694162512,514.0082808753286,292.8443830707248,False,0.813,0.26,46.9,79.3,34.5
Titanium,HSS,23.759841334537313,7.864972200642155,80.18816456001585,1698.281941596539,380.9909673821299,True,0.484,0.23,35.8,75.4,48.8
Steel,Carbide,9.65416400777743,6.938221513843379,163.68370518909614,1605.6873010319114,397.0627501843283,False,0.722,1.69,61.2,64.6,28.3
Aluminum,HSS,5.6956996171746805,9.780886679206077,150.57572710078733,830.2204062267248,72.7829436196512,True,0.296,2.66,27.3,69.9,53.5
Aluminum,Carbide,20.862213500564415,7.69731983842906,158.08857142541518,421.77991564772753,514.2731362329995,True,0.299,7.99,38.4,72.5,62.6
Aluminum,Carbide,16.917672753380195,9.465291839505728,182.7434091681836,1908.7776697959039,115.25712355555866,False,0.491,6.16,63.1,65.4,36.2
Titanium,Carbide,15.278423858028813,9.932630358236644,127.12722606206827,700.1339971138414,250.50309363526122,False,0.786,0.89,43.8,76.1,35.6
Steel,Carbide,5.6868676870643675,5.427449153861486,130.6161792250498,1565.0742715790445,410.0869382317579,False,0.713,1.77,57.4,70.1,32.8
Aluminum,HSS,18.064625376136902,3.2023601069542167,149.9481415365019,979.794182301207,52.027542643034224,True,0.272,2.97,18.7,81.1,61.1
Titanium,HSS,8.432467037691296,3.5668062152261095,142.6218670371219,1585.1273335083306,356.64583252733,True,0.512,0.22,41.2,71.1,47.8
Aluminum,Carbide,23.623933604093907,4.547001784898534,176.5663433118131,1015.0575676094027,257.751356763039,True,0.271,6.3,31.1,68.1,60.1
Steel,HSS,18.71453902151364,6.0711661365301826,158.63567705201805,1858.5636273118319,57.03451163354674,False,0.69,0.4,55.7,70.2,28.7
Aluminum,HSS,19.14067776067673,2.9793599951708494,41.68255096618553,1620.8044106802506,441.30685021018854,False,0.488,3.49,43.1,74.9,40.2
Steel,HSS,9.65160545222561,4.4137429748418855,187.1045507806016,594.5491716738634,310.773367716283,True,0.437,0.38,35.5,68.4,49.4
Steel,Carbide,22.615076761134368,4.462350779063323,142.95787225421645,917.717772889739,195.99530097429792,True,0.457,1.77,28.6,75.4,56.4
Aluminum,HSS,15.754651415664021,2.0326852397177024,42.88626664874367,291.1206321490515,68.91012192530474,False,0.509,2.99,16.4,80.4,46.7
Aluminum,HSS,22.14168355628461,4.833349917331142,158.9552724288679,1816.5954950224698,337.53503917173737,False,0.546,2.64,58.6,68.9,33.3
Steel,HSS,10.41894949664552,2.9292176006773714,84.51425535305683,231.66301171986007,197.4583525102785,True,0.399,0.44,8.7,85.2,58.5
Titanium,HSS,20.10923426196492,5.437691037299113,165.07602416657056,134.65905566612963,569.0768542110125,True,0.472,0.21,35.9,70.2,47.2
Steel,HSS,16.49133807320095,3.572293899229993,191.97306973823905,1043.2228239055785,363.07938478880214,True,0.378,0.37,43.4,63.2,47.3
Aluminum,HSS,5.968386116211633,8.576913917545568,65.94356649960736,1245.945302336588,185.33776284446995,False,0.467,3.49,34.0,76.1,41.7
Aluminum,HSS,13.106846475465739,2.6442028221905884,174.33398829528366,524.107345383162,326.5984688195897,False,0.528,2.38,50.0,70.1,34.2
Titanium,HSS,8.678209302469298,8.925283451345601,159.24104662590895,1184.0432610182074,332.90732560753975,True,0.474,0.21,39.1,70.0,49.8
Steel,HSS,12.183471757575122,6.644212924196786,140.8132820360841,1801.5675741104128,441.5217301375244,False,0.686,0.44,68.7,73.2,28.8
Steel,HSS,12.667032685304449,5.66912530558686,89.28569802096445,1289.6187829017,543.2773474367532,True,0.393,0.39,35.6,83.8,54.6
Steel,Carbide,14.498567060567694,6.397938535151281,39.775177180002785,965.9075888850815,578.3043005000424,True,0.44,2.21,28.8,74.2,55.3
Aluminum,HSS,17.00580885456926,5.008873033421354,107.10142902558685,374.4150703432473,436.3766467482693,True,0.288,3.01,21.4,87.6,62.4
Steel,Carbide,16.419553049963984,3.0208952399355606,39.019993359948295,420.98928571234575,336.62967971941794,True,0.385,2.08,12.4,79.4,60.6
Titanium,HSS,5.779828094099901,8.12703852627024,110.02650083809853,1020.2739330563772,150.46061015427514,True,0.481,0.22,21.9,81.1,54.3
Aluminum,Carbide,20.013784369774434,9.423292720771325,167.65278873960256,979.9305813329055,253.7570616618709,True,0.315,5.96,37.2,66.3,57.9
Aluminum,Carbide,23.983677689455366,9.600540984958919,199.57486419217338,1092.538464870806,303.49761471612777,True,0.295,6.21,43.7,57.1,55.7
Steel,HSS,11.973625779699333,7.365692049781956,55.64156806875961,1064.9918132495218,94.4552687963535,False,0.684,0.5,30.2,80.1,36.5
Titanium,Carbide,8.59493802676517,5.282779412133338,57.41444762246404,748.429902459775,168.71420776266638,True,0.482,1.04,17.2,80.0,56.1
Aluminum,Carbide,15.800031262307705,5.826879698211972,165.95899974543244,1422.1408971029944,590.982511643379,False,0.459,6.34,62.9,69.3,36.4
Aluminum,Carbide,19.098258564882883,7.255725575914525,104.43055381349778,503.2011221457002,458.8802301201293,True,0.32,7.02,22.7,83.9,69.3
Steel,HSS,18.578097890553266,8.584580132066783,184.84482728573875,1719.424787250104,299.56388772157493,True,0.431,0.31,47.3,63.9,43.8
Steel,Carbide,17.242191550017164,4.996537100344324,158.41932276461858,469.3526205730969,151.09888755127758,True,0.45,1.79,23.2,80.9,58.3
Titanium,Carbide,7.924645042564171,9.33424979824889,152.5569976514346,890.1860591910028,352.59964516783515,True,0.455,0.81,40.7,74.0,49.7
Steel,HSS,21.736497888059965,4.594177239444903,38.351667557838226,500.4125468150527,154.48759835088842,True,0.373,0.55,9.9,73.7,57.5
Titanium,Carbide,13.512431248376306,6.2468782026176335,26.45760173133621,1275.060329534555,132.00308417683456,True,0.435,1.15,9.1,80.4,60.7
Aluminum,Carbide,9.4293716606374,9.69089440028491,77.01730753877506,1007.5117070883894,74.37870148198327,False,0.47,8.3,31.3,78.9,53.0
Titanium,Carbide,6.72532282126193,9.505591323404882,59.113704952811645,811.1965710727428,220.59476183007342,True,0.444,1.04,14.2,73.2,57.5
Titanium,HSS,13.33438229946098,7.565960716221994,148.21559946713236,1002.753616930089,334.19944912515666,True,0.496,0.2,33.8,72.6,51.1
Titanium,Carbide,17.35946093694615,4.59648155580007,101.13207034988908,900.3568623035532,112.4100184049254,False,0.785,0.9,40.2,81.8,37.2
Aluminum,HSS,18.307554183030156,3.752280265472028,114.16634743320542,1724.8144938790708,136.25257746804186,False,0.493,2.97,44.6,80.3,38.0
Steel,Carbide,24.254738227945133,2.6411468426683538,166.47346691694182,336.1063478402396,246.86075243100657,False,0.682,1.55,45.4,66.4,34.7
Aluminum,Carbide,8.062961673275149,7.669235237915083,106.13084271782769,1607.0447004493208,303.9283506031977,True,0.295,6.96,31.2,81.4,63.5
Steel,Carbide,24.71547330395104,6.0276055520162855,118.08673774497184,1345.1262093928171,462.12424391581186,True,0.44,2.0,39.1,77.8,51.9
Titanium,Carbide,18.093517611444558,6.578301551554058,171.61764795344396,761.808716954225,348.64433572589496,False,0.846,0.82,62.8,68.7,27.2
Titanium,HSS,14.08458115414403,5.779137391405903,97.64044567535231,1846.2939161953418,378.2666207067951,False,0.827,0.23,55.4,79.6,31.8
Titanium,Carbide,22.763884516963188,5.863571468587543,34.96280742444782,436.1966792266272,423.80206235085035,True,0.481,1.14,17.0,76.2,55.9
Titanium,HSS,18.889594839067854,6.570188953639722,113.90693772673686,689.5477467373978,281.57010198773685,False,0.791,0.25,43.1,82.9,33.8
Titanium,Carbide,11.974344297140306,9.314096049408302,124.28510316191255,812.1980264230524,219.01733409321503,True,0.516,0.73,24.3,82.1,56.5
Steel,HSS,22.68171393152923,2.2349303957443816,112.12342477633874,1330.8129340723842,484.2440297089177,False,0.672,0.35,60.7,76.3,28.4
Steel,Carbide,18.3323091363907,8.413094236585298,66.44891309926113,1898.1815555419016,500.42584188872667,True,0.42,1.74,38.5,81.7,53.3
Titanium,Carbide,18.97674711588439,5.124130084466126,60.26421228538304,1227.5509391831065,109.3096132907646,True,0.445,1.13,22.1,78.1,56.6
Aluminum,HSS,22.927797761720523,7.959394138263998,86.55614694773148,1726.9815626908646,572.9543245095115,False,0.535,2.85,54.7,78.5,36.8
Aluminum,HSS,13.968324159381105,9.588210633954851,49.921172930662365,1819.4492504800326,559.3551867917895,True,0.342,2.85,31.4,70.8,55.2
Titanium,HSS,18.138082119195133,4.450295948210681,139.88426226929028,986.2810540100362,525.1091314012135,False,0.761,0.21,61.7,75.6,28.3
Steel,HSS,19.89378043275561,2.7164370939503915,130.64148223033598,997.6248408704878,265.14188283958885,True,0.379,0.38,32.2,77.2,51.3
Aluminum,Carbide,14.07880116261563,3.858387490519405,133.83121082218105,574.9957198252349,508.4634781194094,False,0.485,7.42,46.6,79.0,44.6
Aluminum,HSS,6.669042314755869,3.776742648900501,60.46354876518942,1243.0143772675963,384.2739642365918,False,0.517,3.55,41.2,74.2,37.8
Aluminum,HSS,20.428795381887213,7.934795339682032,64.37522255669913,328.0528630621934,139.12894880370953,False,0.476,3.15,27.1,78.4,42.7
Titanium,HSS,5.956327054867236,2.494865453800939,161.73024664137503,1305.224589788597,469.43215134069595,False,0.777,0.22,70.9,63.1,23.7
Aluminum,Carbide,19.358288034454766,2.40746863884587,144.22011906053274,1796.5045082999138,255.53509715978427,False,0.519,6.49,61.5,70.1,37.1
Aluminum,Carbide,23.21750417049106,7.5488687558706875,177.53237285015743,1545.492807600864,189.45545102468117,True,0.307,6.74,40.9,63.1,56.1
Aluminum,Carbide,11.93937996740037,6.45375747900819,92.63102919982316,1333.4579169430651,529.4094854478443,False,0.497,7.89,48.4,84.5,46.1
Aluminum,Carbide,7.041235702756536,5.3421403587456275,118.51900977759549,1692.9675876445012,520.1208187542742,True,0.301,7.04,41.2,79.9,61.3
Steel,HSS,9.657279795816823,6.602947255816361,152.97998706747444,1486.6488137005028,521.3364816499165,True,0.428,0.33,43.7,70.9,47.7
Titanium,Carbide,16.245631282507848,7.881983247749112,195.34789442586018,1106.3578171909462,518.5236650303943,False,0.824,0.82,71.9,63.5,23.1
Titanium,HSS,23.853194862121725,2.8277709816542345,198.13372631222524,1090.022302650853,341.4528747545281,True,0.505,0.23,41.9,58.8,46.4
Steel,Carbide,15.245654597722336,6.42629132784754,199.85157424609048,303.3059638427113,377.8137904009507,True,0.404,1.54,41.4,70.9,51.5
Steel,HSS,7.254745763933926,8.595334663314443,180.29476695166517,925.3880192353932,570.3420259554849,True,0.416,0.39,48.1,59.8,42.8
Titanium,HSS,17.55566347432676,4.899433364626499,135.13714744467404,1092.6539734302075,95.01785705129387,False,0.782,0.2,47.9,77.7,32.5
Aluminum,HSS,19.65689873575883,8.104143900981112,21.254771142101497,992.84234540149,487.6316042803532,True,0.312,3.6,22.7,71.0,57.5
Aluminum,HSS,12.865673399855819,8.763366713172072,145.9178773899961,1574.4263685414253,325.2352883924931,True,0.27,2.53,36.0,78.1,54.4
Titanium,HSS,19.43028128690829,8.567433534561072,62.947912904649414,405.82786118644924,587.4763662168332,True,0.446,0.27,29.4,81.9,54.3
Aluminum,Carbide,11.496456302783795,7.20285121588689,30.290086515843875,1610.3079301675095,390.7497726027163,False,0.486,9.87,45.1,75.2,49.7
Steel,HSS,20.78180303192827,7.738756147171669,145.4931972101245,1509.1592569633779,114.27563000427071,False,0.637,0.44,49.6,75.7,31.2
Aluminum,HSS,11.821443191401379,8.301401445718248,156.0819668917148,1811.5624216495398,492.98476751791344,False,0.39,2.81,67.8,72.2,31.8
Aluminum,HSS,10.122141832012518,7.869674475981056,138.69796163019492,809.5644860811374,410.14950727997683,False,0.511,2.72,55.1,75.3,36.4
Aluminum,HSS,22.583628117831502,5.61344129829263,85.73056108692613,435.43243916006855,106.37811776778412,False,0.513,2.58,30.3,85.1,42.2
Titanium,Carbide,15.969468423507925,3.2729675429756444,111.9807423342422,1541.3943152378124,25.215453617114814,False,0.77,0.9,42.8,81.0,37.7
Steel,Carbide,10.703125774833694,4.477844799084218,188.29057285923454,1218.018618383992,335.3154324721031,False,0.694,1.53,66.4,60.9,24.8
Aluminum,HSS,23.701737792941348,3.6579724979364654,151.3299738758496,1453.7354616920122,160.0636842924071,False,0.544,2.44,48.3,73.1,33.9
Titanium,HSS,18.817023509320983,4.891553234600018,110.84316202988046,1993.8068946514136,523.0000636315522,False,0.794,0.22,63.9,78.0,28.9
Aluminum,HSS,9.414007993111344,5.914648641459426,126.820847351193,469.62552428123837,165.5393661151544,False,0.536,2.98,36.6,78.9,40.2
Steel,HSS,17.292847091855613,9.672373373873967,186.98304770234415,880.9980504008615,404.4565698419732,True,0.398,0.39,45.1,66.6,45.7
Aluminum,Carbide,22.40717662578049,9.675702359914101,90.88085400854195,466.12390617592104,220.1754622102368,False,0.503,7.88,30.4,79.5,50.0
Steel,Carbide,18.92306285080115,8.156708167334852,38.33186878749625,1735.1840557637329,223.18446896060715,True,0.433,1.96,27.2,74.9,56.9
Aluminum,HSS,9.895183015202608,9.841122306906723,78.64872350655284,132.2639482413751,125.45260567430529,True,0.283,2.79,9.7,87.0,62.2
Steel,HSS,17.976966573890294,9.984126526595674,94.73603865253156,356.9239244544321,311.5785999976366,True,0.409,0.37,24.2,84.3,54.8
Aluminum,HSS,17.383187454404016,9.082053982389148,69.13349657488789,570.9535148444737,355.9775847846512,True,0.293,2.82,21.0,80.1,61.1
Steel,HSS,21.416873271573774,2.6360286656491043,115.21503294500906,1565.514087471541,356.98793404955444,True,0.394,0.42,38.0,77.4,48.7
Aluminum,HSS,8.562651939933996,5.408352827714095,74.87441752629391,1294.0629854492922,516.8338899444242,True,0.304,3.12,33.6,76.6,54.3
Aluminum,Carbide,18.9926933400272,6.272959848202737,38.57232536882887,838.3634306929371,398.3614267228931,False,0.534,9.73,38.2,78.0,50.1
Titanium,Carbide,5.5474138426740405,2.9926606849251796,53.852332449089126,401.5305760505342,449.3379432630578,True,0.513,0.99,23.1,69.7,52.1
Titanium,HSS,18.92350601271535,8.469045017945,185.26809501616503,711.0565224498525,207.59995378766536,True,0.537,0.21,39.7,65.8,48.2
Steel,Carbide,24.20874607877114,3.189467319590247,133.32721323815485,1512.498491873646,263.9976659381046,False,0.686,1.45,52.2,69.8,32.8
Aluminum,Carbide,8.487765324992349,5.0666302031438715,76.57556829734907,825.7082284486185,30.609712031408773,True,0.283,8.01,8.1,86.5,75.2
Steel,Carbide,11.225995456380177,2.5512974394230508,86.04522425007919,978.9311313412617,65.88341677674202,True,0.437,1.86,19.1,83.0,60.1
Titanium,HSS,16.657431440571024,6.196744703669143,108.80897085362452,1256.3894288199517,243.3693882921648,False,0.84,0.27,51.7,80.6,33.7
Steel,Carbide,19.647900917145115,6.776331574677472,141.16340604128692,1834.4863320234767,141.64556604910388,True,0.451,1.91,32.4,77.4,53.3
Steel,Carbide,11.887427808090687,7.881414801285437,124.7923801718786,575.2000079535428,491.51644962069815,False,0.719,1.61,54.2,83.8,36.6
Titanium,HSS,18.28517954280275,4.715691909463624,187.88566242132947,951.1934775082417,412.3621654340456,False,0.775,0.19,59.6,64.6,26.7
Aluminum,Carbide,22.98557585072666,6.724251996825448,132.63478878301572,689.6105553493381,582.7771782464255,True,0.277,7.12,35.6,79.1,62.9
Steel,HSS,19.53117574448524,7.873178717283775,183.94255632888948,985.7551571977586,534.4796983623967,True,0.435,0.33,45.1,61.8,43.0
Titanium,Carbide,19.220454352044882,8.096281191280191,20.977428649621764,1423.2769595785069,587.0433936493898,True,0.492,1.46,26.4,66.6,53.9
Aluminum,HSS,12.639413168332318,4.413134771600297,180.30070494595034,1015.9217813316551,231.8595769007263,True,0.295,2.97,31.9,72.3,54.0
Titanium,HSS,23.22858617676402,2.5416314414250003,149.862545833888,1685.6190561011904,300.9382618378447,False,0.813,0.23,64.7,64.3,26.8
Steel,Carbide,10.546458839221556,2.300955820412434,50.994821740175475,1151.190388746958,236.1229322999102,False,0.702,1.87,38.5,74.8,38.4
Aluminum,Carbide,9.105607132394013,8.14448227754067,67.3468434641092,832.9538266217219,579.2973214267064,False,0.523,7.12,46.8,77.9,44.9
Aluminum,HSS,12.284478674530078,5.083511337449966,117.70579984949867,1586.41002554847,253.57104252600308,True,0.283,2.71,36.7,81.1,56.8
Titanium,HSS,18.00312441476988,3.0715413024268123,42.48886796309772,919.515415744417,87.7219017387415,True,0.437,0.31,12.3,80.9,57.6
Titanium,Carbide,22.233559723890135,3.4759114841701777,161.36628844016823,1079.5500086637387,165.295738262192,True,0.441,0.83,28.6,70.9,51.6
Titanium,Carbide,7.641575646946341,8.129203798424989,162.4112959200368,1989.8736867439425,266.39569285691465,True,0.458,0.8,41.1,67.1,47.9
Aluminum,Carbide,21.27604354520326,6.7912160055261195,74.1708179579147,1594.2202852899825,369.73651649336693,True,0.283,8.68,28.0,80.5,67.9
Aluminum,Carbide,21.256467893379902,6.011225329308567,32.567060895103275,1724.7701529080412,378.490156805567,False,0.499,8.73,40.6,68.9,49.3
Steel,HSS,16.738387131801723,6.984060684996261,197.9925426620434,1226.4169533115557,460.0944981683603,False,0.674,0.38,73.4,63.8,24.8
Aluminum,HSS,20.212958791560514,3.099996433259393,65.13119826397848,761.6112864600194,395.76274704868626,False,0.467,3.1,36.9,82.5,40.5
Steel,HSS,8.637613963031747,4.552337943281256,32.16055723712211,1983.4122649702954,305.08972345814817,False,0.654,0.51,47.4,68.1,30.8
Titanium,Carbide,8.391720016414268,4.992508139080577,79.39369268904004,563.6381824750699,37.49949939175628,False,0.805,1.04,29.9,82.5,40.9
Titanium,Carbide,22.25600068257454,4.51598215503831,194.42058719137276,1758.3521974206078,423.11646234825264,True,0.479,0.63,49.6,62.9,46.1
Aluminum,HSS,14.962968744691338,8.91533049707949,162.72697029535908,1831.4725358779667,69.56569375324166,False,0.506,2.74,48.9,70.0,36.0
Titanium,HSS,9.918744285056981,6.651369157220938,106.45995436582581,1653.3540841793365,291.9105959924304,False,0.786,0.26,52.3,75.9,32.9
Titanium,HSS,18.774607152126475,7.834571259871149,74.95947591062244,316.75963145094437,539.9098070865975,False,0.854,0.25,51.6,76.2,30.0
Aluminum,HSS,22.83750333868442,3.893648719005572,96.19509773854436,1722.81471334053,366.1897581679126,True,0.265,3.08,31.0,84.2,57.6
